userName,content,score,thumbsUpCount,reviewCreatedVersion,at
Pengguna Google,cepat,5,1,1.17.1,2024-03-13 13:05:46
Pengguna Google,Mantap cuy,5,1,1.18.1,2024-03-13 13:05:23
Pengguna Google,"Saldo gopay tiba2 kosong padahal baru di top up dengan rincian di TF ke gopay tabungan tp saldonya tetap kosong, ini aplikasi tolol apa bego",1,1,1.17.1,2024-03-13 13:04:23
Pengguna Google,Keren pokok nya,5,1,1.15.1,2024-03-13 13:01:36
Pengguna Google,D coba,2,0,1.18.1,2024-03-13 13:00:01
Pengguna Google,"Aplikasi ga guna bangett ampun daah emosii, isi pulsa juga lelet nya minta ampun. Nyesel banget install aplikasi ga guna ga bisa dipake toupup aneh banget kenapa diadakan sih",1,15,1.17.1,2024-03-13 12:56:01
Pengguna Google,"Gopaylater tiba2 di blokir, sudah di pengaduan tapi tidak ada respon, aplikasi nya ini bgmn kok banyak keluhan blokir tanpa sebab,",1,1,,2024-03-13 12:55:39
Pengguna Google,"Sudah 3 bulan pake gopay, top up normal, ada yang transfer normal, tiba tiba hari ini ada transfer dari BNI status berhasil tapi dana tidak masuk,tolong dibantu,",2,6,1.18.1,2024-03-13 12:54:58
Pengguna Google,Siip,5,1,1.18.1,2024-03-13 12:54:06
Pengguna Google,Aplikasi bagus buat transfer lancar jaya,5,2,1.18.1,2024-03-13 12:53:58
Pengguna Google,baik,5,1,1.18.1,2024-03-13 12:53:41
Pengguna Google,Cara laporan gimana? Saya baru saja topup via brimo ke gopay 185k dan otomatis langsung di tf ke gopay tabungan. Tapi di gopay tabungan tidak ada saldo masuk.,3,1,1.18.1,2024-03-13 12:53:33
Pengguna Google,"Kecewa,ngajukan yg ke 3x ditolak.padahal sudah melunasi semua pinjaman,kecewa saya....",1,0,1.13.0,2024-03-13 12:53:25
Pengguna Google,Mantap,5,2,1.18.1,2024-03-13 12:45:42
Pengguna Google,Cepat dan mudah,5,1,1.18.1,2024-03-13 12:42:26
Pengguna Google,bangus,5,1,,2024-03-13 12:41:59
Pengguna Google,"Hallo gopay yang terhormat kenapa saldo say sampai tidak ada padahal di notifikasinya ada muncul bahwa transfer masuk ke akun gopay saya, tapi saya cek saldo 0, gimana ini solusinya mohon ketersedian bantuannya trimakasih",4,22,1.18.1,2024-03-13 12:41:25
Pengguna Google,Bagus,5,1,1.18.1,2024-03-13 12:39:25
Pengguna Google,Sangat membantu dalam transaksi Aman mudah simpel Mantap,5,4,1.18.1,2024-03-13 12:38:02
Pengguna Google,Kok saldo ku hilang tiba-tiba bos?,1,0,1.18.1,2024-03-13 12:36:00
Pengguna Google,Saldo saya secara otomatis terkirim ke tabungan gopay.dan saldo saya hilang.tabungan gopay apa yang dimaksud? Tolong penjelasn nya.,1,0,1.18.1,2024-03-13 12:34:38
Pengguna Google,Tambah kesini tambah tidak jelas sudah saya isi saldonya tapi digopay ga ada,1,0,1.18.1,2024-03-13 12:33:57
Pengguna Google,"Mantapp,udh TF bbrapa kalii ttp gratis 😅",5,1,1.17.1,2024-03-13 12:27:45
Pengguna Google,yas,5,1,1.18.1,2024-03-13 12:25:32
Pengguna Google,makin gajelas apk nya,2,0,1.18.1,2024-03-13 12:25:19
Pengguna Google,2 kali isi saldo..ga masuk2.. biasanya lancar..knp ini,1,1,1.18.1,2024-03-13 12:23:57
Pengguna Google,Good,5,1,1.17.1,2024-03-13 12:22:55
Pengguna Google,Good,5,1,,2024-03-13 12:22:03
Pengguna Google,sangat membantu,5,1,1.14.0,2024-03-13 12:11:48
Pengguna Google,biar bintang berbicara,5,1,1.18.1,2024-03-13 12:10:40
Pengguna Google,Memuaskan,3,1,1.18.1,2024-03-13 12:10:01
Pengguna Google,keren,5,1,1.18.1,2024-03-13 12:09:51
Pengguna Google,Mantap gratis transfer ke semua bank,5,1,1.14.0,2024-03-13 12:08:58
Pengguna Google,"Kemana saldoku min tadi aku habis top up berhasil tapi ga ada muncul saldo di gopay, tolong dibantu min",1,0,1.18.1,2024-03-13 12:05:48
Pengguna Google,"Amat sangat membantu ,keren,saya selalu pake gopay",5,1,1.18.1,2024-03-13 12:04:44
Pengguna Google,Semangat terus,4,1,,2024-03-13 12:04:10
Pengguna Google,Okok,5,1,1.18.1,2024-03-13 12:04:05
Pengguna Google,"Kok Sekarang TopUp Saldo Suka Delay Masuknya Nih, Padahal Di Riwayat Sudah Tertera Masuk, Tapi Saldo Masih Belum Bertambah",4,0,,2024-03-13 12:03:23
Pengguna Google,Gopay sangat membantu omset diwarung sy buat bayar belanja online melayani custamer isi saldo dll,5,2,1.18.1,2024-03-13 12:02:56
Pengguna Google,Mantabbbbbbbnnbbbbb,5,1,1.18.1,2024-03-13 12:02:02
Pengguna Google,Gratis biaya apa pun,5,1,1.15.1,2024-03-13 12:00:59
Pengguna Google,Buruh tani,5,1,,2024-03-13 11:59:24
Pengguna Google,ok,5,1,1.18.1,2024-03-13 11:55:25
Pengguna Google,bagus,3,1,1.15.1,2024-03-13 11:54:30
Pengguna Google,good lah,1,0,1.17.1,2024-03-13 11:51:56
Pengguna Google,Semoga tidak ada potongan atau tiba2 hilang sendiri saldonya hehe,5,1,1.17.1,2024-03-13 11:50:50
Pengguna Google,sangat puas,5,1,1.18.1,2024-03-13 11:49:42
Pengguna Google,Mantabb,5,1,1.17.1,2024-03-13 11:49:31
Pengguna Google,Sangat membantu saya. 👍👍👍👍👍,5,1,1.17.1,2024-03-13 11:44:56
Pengguna Google,ok,4,1,1.18.1,2024-03-13 11:40:22
Pengguna Google,Mantap,5,1,1.17.1,2024-03-13 11:38:13
Pengguna Google,ISI SALDO DARI BANK SUKSES TAPI SALDO TIDAK BERTAMBAH,1,0,,2024-03-13 11:36:09
Pengguna Google,Alhamdulillah walau baru menggunakan GoPay tapi sudah merasa kemudahan dalam mendaftar semoga selalu mendapatkan kemudahan selanjutnya... Terima kasih GoPay,4,1,1.18.1,2024-03-13 11:36:02
Pengguna Google,simpel sih aplikasinya dan membntu tp tlg biaya adminnya jgn mahal²,5,2,1.18.1,2024-03-13 11:32:58
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 11:31:36
Pengguna Google,bgus,5,1,1.16.1,2024-03-13 11:31:20
Pengguna Google,Mantap,5,1,1.16.1,2024-03-13 11:28:14
Pengguna Google,Ok dh,5,1,1.18.1,2024-03-13 11:21:59
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 11:20:30
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 11:20:06
Pengguna Google,Ok,5,1,1.17.1,2024-03-13 11:14:07
Pengguna Google,"Bagus, kurang duit aku aja",5,2,1.18.1,2024-03-13 11:14:06
Pengguna Google,mantap,5,1,,2024-03-13 11:12:49
Pengguna Google,"bahaya barusan top up saldo langsung hilang tersedot gopay tabungan , namun di cek di saldo gopay tabungan tidak ada.. hati2 guys..",1,2,1.17.1,2024-03-13 11:09:49
Pengguna Google,TOPUP dinyatakan Masuk dan status selesai tapi uang di saldo tidak bertambah,1,3,1.18.1,2024-03-13 11:09:09
Pengguna Google,Min tolong di hapus saja data2 pribadi saya ya...soalnya saya mau out... terima kasih atas layanannya..salam...,4,0,1.17.1,2024-03-13 11:08:39
Pengguna Google,Tolong fitur yang bernama Gopay Tabungan yang main potong potong saldo menurut saya menghampat proses transaksi dan memperlambat transaksi,1,0,1.18.1,2024-03-13 11:07:20
Pengguna Google,banyak promonya,5,1,1.18.1,2024-03-13 11:06:42
Pengguna Google,Mantap betul,5,1,,2024-03-13 11:04:09
Pengguna Google,mantap cepat proses nya,5,1,1.17.1,2024-03-13 11:01:13
Pengguna Google,Aplikasi kaga guna aplikasi sampah...,1,0,1.18.1,2024-03-13 11:00:01
Pengguna Google,Saya mau login tapi ga bisa masuk terus ngiman sih jangan di bikin ribet dong.,1,1,,2024-03-13 10:58:20
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 10:56:46
Pengguna Google,Udah 2 kali top up gamasuk dan tindakan lama,1,0,,2024-03-13 10:53:29
Pengguna Google,Saya belum coba tapi gua kasih bintang 5 kerena bisa top ap murah,5,1,,2024-03-13 10:49:54
Pengguna Google,Saldo sekarang masuknya lambat,1,0,1.18.1,2024-03-13 10:47:32
Pengguna Google,Gmna si ini saya mau daftar ko gk bisa bisa,2,0,1.18.1,2024-03-13 10:43:39
Pengguna Google,Sangat membantu,5,1,1.17.1,2024-03-13 10:41:47
Pengguna Google,Mantap,5,1,1.15.1,2024-03-13 10:40:05
Pengguna Google,bagus cepat,5,1,1.16.1,2024-03-13 10:37:37
Pengguna Google,Aplikasinya bagus banget..,4,1,,2024-03-13 10:35:24
Pengguna Google,Good and profesional,5,1,1.18.1,2024-03-13 10:34:54
Pengguna Google,Bagus,4,1,1.18.1,2024-03-13 10:33:41
Pengguna Google,Saldo belum masuk nih gimana caranya,3,0,1.18.1,2024-03-13 10:32:59
Pengguna Google,Sangat mudah memakainya untuk transaksi apapun lancar jaya 🥰🤗,5,4,1.18.1,2024-03-13 10:32:20
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 10:30:30
Pengguna Google,Kenapa lama proses top up gopay?? Jadi ilfil buat rekomen ke temen laine,2,0,1.18.1,2024-03-13 10:28:38
Pengguna Google,Aplikasi bagus,5,1,1.18.1,2024-03-13 10:27:16
Pengguna Google,"Apk GK jelas saldo suka GK sampe trs GK balik lagi udh 2x kejadian ,",1,0,,2024-03-13 10:27:06
Pengguna Google,Praktis hoskuh,3,1,1.16.1,2024-03-13 10:26:27
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 10:24:56
Pengguna Google,"Bintang 0 ada gak ni,, isi gopay banyak pendingnya banyak lamanya... Klo ada bintang 0 gua bintang 0 apk ni",1,1,1.18.1,2024-03-13 10:24:41
Pengguna Google,ok,5,1,1.17.1,2024-03-13 10:22:52
Pengguna Google,"Dih najis tiba tiba akun di banned tanpa penjelasan, komplainan langsung ditutup oleh CS. Gimana sih pelayanannya najis. Akuuu mau hapusss akun aja susahhhh, akuu GK punya tagihan",1,0,1.18.1,2024-03-13 10:15:45
Pengguna Google,Mempermudah transaksi,5,1,1.17.1,2024-03-13 10:14:29
Pengguna Google,Membantu,5,1,1.18.1,2024-03-13 10:05:57
Pengguna Google,bagus 👍,5,1,1.14.0,2024-03-13 10:03:16
Pengguna Google,"Saya beri 3 bintang dulu,, setelah hbis bln ru tambah lagi",4,1,,2024-03-13 10:02:58
Pengguna Google,Mudah dalam melakukan transfer gak ribet,5,1,1.17.1,2024-03-13 10:00:06
Pengguna Google,Pengiriman cepat Dan pentimpanan aman 🥰,5,1,1.18.1,2024-03-13 09:53:18
Pengguna Google,Gopay sangat jelek top up saldo di indomaret gk masuk,1,1,1.18.1,2024-03-13 09:52:28
Pengguna Google,"Sering error, topup gopay tabungan jago sering gak masuk, padahal saldo gopay udah otomatis terpotong",1,0,1.17.1,2024-03-13 09:49:46
Pengguna Google,Aplikasi sering error kaga jelas. Mau transaksi aja di persulit,2,1,1.18.1,2024-03-13 09:44:53
Pengguna Google,Oke,5,1,1.18.1,2024-03-13 09:37:32
Pengguna Google,bagus,5,1,1.18.1,2024-03-13 09:35:11
Pengguna Google,Sangat memuaskan,5,1,1.15.1,2024-03-13 09:34:06
Pengguna Google,Top markotop mempermudah transaksi,5,1,,2024-03-13 09:32:35
Pengguna Google,Alhamdulillah sangat membantu dalam mencari Rizki amin,5,1,,2024-03-13 09:30:47
Pengguna Google,Ini apk emang ok,5,1,1.17.1,2024-03-13 09:23:47
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 09:23:33
Pengguna Google,Benarkah ini mantap lah pokoknya,5,1,1.18.1,2024-03-13 09:18:01
Pengguna Google,Sangat membantu dan fitur yg sudah lengkap,5,1,1.16.1,2024-03-13 09:16:34
Pengguna Google,aplikasi membantu,5,1,1.17.1,2024-03-13 09:13:47
Pengguna Google,Cara mudah tranfer dana,5,1,1.18.1,2024-03-13 09:07:44
Pengguna Google,Suruh narik uang tapi tidak masuk,1,0,1.18.1,2024-03-13 09:07:23
Pengguna Google,baguslahhhhh...,5,1,1.17.1,2024-03-13 09:05:48
Pengguna Google,Aplikasi oke banget,5,1,1.17.1,2024-03-13 09:05:28
Pengguna Google,Mantap,5,1,1.15.1,2024-03-13 09:03:43
Pengguna Google,Gopay mantap sangat membantu.tq,5,1,1.18.1,2024-03-13 09:03:21
Pengguna Google,Oke,5,1,1.18.1,2024-03-13 09:00:46
Pengguna Google,Transaksi lebih gampang dan praktis,5,1,1.18.1,2024-03-13 08:57:02
Pengguna Google,Mantaf,5,1,1.18.1,2024-03-13 08:56:59
Pengguna Google,More effective,5,1,1.17.1,2024-03-13 08:54:21
Pengguna Google,Ada penawaran gopay pinjam dan paylater tapi nyoba udah 6 bulan GK bisa terus... Padahal saya driver gocar,1,0,1.18.1,2024-03-13 08:53:22
Pengguna Google,ok semoga lancar,5,1,1.16.1,2024-03-13 08:48:48
Pengguna Google,Sangat membantu sekali,5,1,1.18.1,2024-03-13 08:48:39
Pengguna Google,bagus,5,1,1.18.1,2024-03-13 08:48:39
Pengguna Google,"Lama2 nih gopay later nya kayak Pinjool ilegal tujuan ngambil data doang,,, limit nya di naikin tp transaksi menggunakan gopay later nya di blokir... Lawak nih aplikasi",1,0,1.15.1,2024-03-13 08:44:18
Pengguna Google,Hoax tarikk celek,4,1,1.18.1,2024-03-13 08:41:31
Pengguna Google,Oke,5,1,1.18.1,2024-03-13 08:39:42
Pengguna Google,cepat dalam bertransaksi,5,1,1.15.1,2024-03-13 08:36:56
Pengguna Google,Mantap gak ribet,5,1,1.18.1,2024-03-13 08:36:01
Pengguna Google,Good.,5,1,1.18.1,2024-03-13 08:30:30
Pengguna Google,good,5,1,1.17.1,2024-03-13 08:29:26
Pengguna Google,baik jeren,5,1,1.17.1,2024-03-13 08:26:53
Pengguna Google,Aplikasi bagus. Sangat membantu,5,1,1.17.1,2024-03-13 08:23:57
Pengguna Google,"sangat,, sangat membantu",5,1,1.18.1,2024-03-13 08:23:41
Pengguna Google,sangat puas menggunakan akun gopay,5,1,1.18.1,2024-03-13 08:19:56
Pengguna Google,Bagus,3,0,1.18.1,2024-03-13 08:19:13
Pengguna Google,bagus banget,5,1,1.18.1,2024-03-13 08:17:24
Pengguna Google,The Flash,5,1,1.18.1,2024-03-13 08:16:56
Pengguna Google,"Mudah dan cepat proses transaksinya, gratis biayanya apapun",5,3,1.17.1,2024-03-13 08:02:20
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 08:01:15
Pengguna Google,simpel dan mudah,5,1,1.17.1,2024-03-13 08:00:05
Pengguna Google,Sukses dan lancar,5,1,1.18.1,2024-03-13 07:55:38
Pengguna Google,👍👍👍,5,1,,2024-03-13 07:49:22
Pengguna Google,saya sangat puas dengan aplikasi ini,5,1,1.14.0,2024-03-13 07:39:31
Pengguna Google,Bagus Dan CEPat mudahan a man aja,5,1,,2024-03-13 07:37:45
Pengguna Google,Recommended❤❤❤,5,1,1.16.1,2024-03-13 07:35:49
Pengguna Google,"Baru juga aktif, udah di blokir lagi aja 🙄",2,1,1.16.1,2024-03-13 07:34:54
Pengguna Google,Good job 👍🏻👍🏻👍🏻👍🏻👍🏻,5,1,1.18.1,2024-03-13 07:34:25
Pengguna Google,Joss praktis penggunaannya,5,1,1.18.1,2024-03-13 07:31:40
Pengguna Google,Bagus,5,1,1.18.1,2024-03-13 07:29:58
Pengguna Google,"Aplikasi gak mau tanggung jawab, CS tak memberikan solusi, aku kehilangan uangku karena top up di aplikasi ini, sebelumnya kalau lewat gojek aman aman aja, ini di aplikasi ini kayak gak beres",1,9,1.18.1,2024-03-13 07:29:50
Pengguna Google,dimudahkan gopay pinjaman untuk pengguna baru,5,1,1.18.1,2024-03-13 07:28:29
Pengguna Google,Sangat membantu,4,1,,2024-03-13 07:25:29
Pengguna Google,mantap,5,1,1.16.1,2024-03-13 07:19:00
Pengguna Google,Mantap,5,1,1.17.1,2024-03-13 07:18:31
Pengguna Google,Zooonnnnkkkk,2,0,,2024-03-13 07:11:01
Pengguna Google,Ok,5,1,1.18.1,2024-03-13 07:09:31
Pengguna Google,the best apk easy to use familar modul,5,1,1.17.1,2024-03-13 07:09:22
Pengguna Google,Mudah dipakai,5,1,1.18.1,2024-03-13 07:08:10
Pengguna Google,Tf ngga ribet,5,1,1.16.1,2024-03-13 07:05:25
Pengguna Google,Kasih 3 dulu,3,1,1.18.1,2024-03-13 06:58:26
Pengguna Google,cepat dan lancar,5,1,1.17.1,2024-03-13 06:58:03
Pengguna Google,Mantap proses cepat,5,1,1.18.1,2024-03-13 06:56:33
Pengguna Google,Semoga dspat dercaya,3,1,1.15.1,2024-03-13 06:50:27
Pengguna Google,"Sudah ngisi data dngan benar tapi tidak di acc,mohon untuk data saya di hapus,karena saya akan uninstal apk ini.terimakasih",2,2,1.18.1,2024-03-13 06:49:07
Pengguna Google,"Hiyah lok ngak pernah bagi hadiah thr bonus atau apa kek.... Biar aplkai gopay lebih melejit.... ditambahkan lagi bonus yg bisa menyenangkan nasabah.,.,",3,1,1.18.1,2024-03-13 06:47:44
Pengguna Google,Bagus sekali lh pokok nya,5,1,1.15.1,2024-03-13 06:47:36
Pengguna Google,Alhamdulillah masukkan saya di validasi,5,1,1.18.1,2024-03-13 06:44:48
Pengguna Google,Ini aja dulu soal kami pemula Belum sepenuhnya.,4,1,1.18.1,2024-03-13 06:42:04
Pengguna Google,mantap meen,5,1,1.18.1,2024-03-13 06:27:46
Pengguna Google,Ya ok lah,5,1,1.18.1,2024-03-13 06:26:06
Pengguna Google,Gopay mantap,5,1,1.17.1,2024-03-13 06:26:02
Pengguna Google,Mantab,5,1,1.18.1,2024-03-13 06:25:08
Pengguna Google,Good,4,1,1.18.1,2024-03-13 06:23:47
Pengguna Google,Mudah,5,1,1.17.1,2024-03-13 06:23:04
Pengguna Google,Baik,5,1,1.18.1,2024-03-13 06:21:34
Pengguna Google,Sejauh ini aman makasih gopay,5,1,1.15.1,2024-03-13 06:19:14
Pengguna Google,Keren,5,1,1.18.1,2024-03-13 06:17:27
Pengguna Google,Mantuuulll...,5,1,1.15.1,2024-03-13 06:03:26
Pengguna Google,"Keren ,membantu",5,1,1.16.1,2024-03-13 05:56:58
Pengguna Google,Mantep,5,1,1.18.1,2024-03-13 05:56:44
Pengguna Google,Kerennn,5,1,1.18.1,2024-03-13 05:55:21
Pengguna Google,Saya kasih bintang 5 biarpun saya belum di acc pinjeman dari gopay dan belum di kasih paylatter gopay nya,5,1,1.14.0,2024-03-13 05:54:10
Pengguna Google,"Katanya dpet casback menggunakan aplikasi gopay, tapi ini ga masuk saldo gopaynya, chat ke CS ga menyelesaikan masalah...",1,0,1.15.1,2024-03-13 05:48:50
Pengguna Google,Lambat penanganan masalahnya,1,0,1.18.1,2024-03-13 05:45:44
Pengguna Google,mantappp,5,1,1.17.1,2024-03-13 05:43:43
Pengguna Google,baguss sekali,3,0,1.17.0,2024-03-13 05:43:10
Pengguna Google,bgus,5,1,,2024-03-13 05:42:01
Pengguna Google,Nice,2,0,1.18.1,2024-03-13 05:40:36
Pengguna Google,Dip,5,1,1.18.1,2024-03-13 05:35:09
Pengguna Google,Good.. pokonya..,5,1,1.17.1,2024-03-13 05:34:54
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 05:34:35
Pengguna Google,Mantaaaaaab....... Kaga ribet..,5,1,1.18.1,2024-03-13 05:33:30
Pengguna Google,Bagussss,5,1,,2024-03-13 05:30:26
Pengguna Google,Good,5,1,1.18.1,2024-03-13 05:29:48
Pengguna Google,bagus,5,1,1.18.1,2024-03-13 05:29:02
Pengguna Google,"Tolong kembalikan uang saya 450rb dari bukalapak!!!!!!!!! Minta bantuan malah suruh nunggu Hati-hati buat kalian yang mau pake dana mending pikir"" lagi",1,0,1.16.1,2024-03-13 05:27:57
Pengguna Google,bagus,5,1,1.17.1,2024-03-13 05:27:42
Pengguna Google,oke ni app buat belanja n topup mudah,5,2,1.17.1,2024-03-13 05:25:38
Pengguna Google,bagus,5,1,1.18.1,2024-03-13 05:22:15
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 05:19:01
Pengguna Google,Mantap makasih apk nya,5,1,,2024-03-13 05:14:14
Pengguna Google,Apk mantap inj,5,1,1.16.1,2024-03-13 05:11:50
Pengguna Google,Lumayan bagus saat gunakan👍,4,1,1.18.1,2024-03-13 05:04:29
Pengguna Google,Oke banget sesuai dengan kebutuhan driver online dan untuk semua,5,2,1.18.1,2024-03-13 05:04:03
Pengguna Google,Mantap,5,1,1.16.1,2024-03-13 04:55:46
Pengguna Google,Terpercaya,5,1,,2024-03-13 04:53:32
Pengguna Google,Bagus sekali,5,1,1.18.1,2024-03-13 04:51:44
Pengguna Google,Lebih cepat dan bisa buat belanja,5,2,1.18.1,2024-03-13 04:49:46
Pengguna Google,sangat mudah,5,1,1.16.1,2024-03-13 04:48:02
Pengguna Google,Cakep,5,1,1.18.1,2024-03-13 04:46:54
Pengguna Google,"Telat bayar sehari juga belum udh di WA, terkecuali telat berbulan² Baru.",1,0,1.18.1,2024-03-13 04:43:34
Pengguna Google,good,5,1,1.17.1,2024-03-13 04:41:23
Pengguna Google,Bagus,5,1,1.17.1,2024-03-13 04:41:07
Pengguna Google,Gopay The Best,5,1,1.18.1,2024-03-13 04:37:08
Pengguna Google,Sangat membantu.dalam hal transaksi 👍👍👍,5,1,1.18.1,2024-03-13 04:33:58
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 04:26:36
Pengguna Google,"Mudah,simpel,cepat",5,1,1.18.1,2024-03-13 04:25:32
Pengguna Google,"Sangat membantu sekali,tapi sayang sudah lama pakr gopay pas lagi butuh pinjaman gk bisah di trima pengajuan saya,itu aja masalah nya,",5,2,1.14.0,2024-03-13 04:17:39
Pengguna Google,Puas sekali,5,1,1.18.1,2024-03-13 04:16:51
Pengguna Google,Top bisa transfer ke mana aja gratis,5,1,1.17.1,2024-03-13 04:15:16
Pengguna Google,Sangat membantu dan bermanfaat,5,1,,2024-03-13 04:11:38
Pengguna Google,Sangat membantu.,5,1,1.18.1,2024-03-13 04:11:04
Pengguna Google,bayar lake qris cepat hemat dan kagak ribet dan banyak pilihan top up dan lasungasuk ke saldo matap lah pokok nya gopay semoga lebih bayak promo yang menarik lagi,5,4,1.17.1,2024-03-13 04:02:36
Pengguna Google,mantap bisa bantu segala hal,5,1,1.18.1,2024-03-13 03:54:46
Pengguna Google,"sukses selalu apk gopay,😊",5,2,1.18.1,2024-03-13 03:52:52
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 03:51:14
Pengguna Google,ga rbet,5,1,1.17.1,2024-03-13 03:42:56
Pengguna Google,Aplikasinya Bagus..,5,1,1.16.1,2024-03-13 03:41:28
Pengguna Google,Top banget,5,1,1.18.1,2024-03-13 03:40:49
Pengguna Google,Nga jelas ini aplikasi. Baru pertama pinjam dikasih.. Cicilan 1 lancar bulan ke 2. langsung bayar lunas. Semua tagihan nol.. Mau pinjam lagi udh nga bisa alasan belum dibuka,1,7,1.16.1,2024-03-13 03:37:57
Pengguna Google,Bagus,5,1,1.18.1,2024-03-13 03:36:37
Pengguna Google,Bagus,5,1,1.18.1,2024-03-13 03:36:19
Pengguna Google,Lebih aman Dan nyaman pake gopay.,5,1,1.17.1,2024-03-13 03:35:31
Pengguna Google,Good,5,1,1.18.1,2024-03-13 03:33:45
Pengguna Google,Mudah dlm penggunaan,5,1,1.18.1,2024-03-13 03:33:37
Pengguna Google,Pake Gopay praktis dan cpt msntap,5,2,1.18.1,2024-03-13 03:31:48
Pengguna Google,Bagus,5,1,1.18.1,2024-03-13 03:30:28
Pengguna Google,👍🏻,5,1,1.18.1,2024-03-13 03:27:30
Pengguna Google,sangat mudah,5,1,1.17.1,2024-03-13 03:26:57
Pengguna Google,Bagus aplikasinya,4,1,1.18.1,2024-03-13 03:13:50
Pengguna Google,"Saldo saya ilang 300rb,tadinya top up e-money mandiri udah sukses di e-money nya gak ada masuk saldonya,tapi saldo gopaynya udah kepotong,sungguh tidak ada pertanggungjawaban",1,4,1.18.1,2024-03-13 03:07:19
Pengguna Google,keren,3,1,1.18.1,2024-03-13 03:05:09
Pengguna Google,"makasih, aplikasinya mudah dipakai",5,2,1.17.1,2024-03-13 03:04:39
Pengguna Google,Oke,5,1,1.18.1,2024-03-13 03:00:19
Pengguna Google,Lebih suka pake gopay,5,1,1.18.1,2024-03-13 02:58:52
Pengguna Google,Tapi bayar pdambelum online,5,0,1.18.1,2024-03-13 02:58:42
Pengguna Google,Capat,5,1,1.18.1,2024-03-13 02:58:16
Pengguna Google,Keren,5,1,1.18.1,2024-03-13 02:56:03
Pengguna Google,Knpa skrang gopay transfer ke bank 🏦 di kenakan biaya admin 2000RP,1,0,,2024-03-13 02:55:21
Pengguna Google,memudahkan kita dlm urusan pembayaran dan beli utk kebutuhan apalagi admin sangat murah dibanding yg lain,5,2,1.18.1,2024-03-13 02:54:44
Pengguna Google,Aplikasi ini bisa top up roblox gk??,5,1,1.18.1,2024-03-13 02:52:48
Pengguna Google,saya puas dengan pelayanan Gopay,5,1,1.18.1,2024-03-13 02:51:21
Pengguna Google,Kenapa pinjaman di tolak ?? Padahal ini kali pertama saya pinjam di gopay ...,1,0,1.18.1,2024-03-13 02:42:31
Pengguna Google,Gopay mantap,5,1,1.18.1,2024-03-13 02:42:01
Pengguna Google,"Mantap,, lancar jaya 😊",5,1,1.15.1,2024-03-13 02:41:29
Pengguna Google,Bagus,3,0,1.18.1,2024-03-13 02:41:19
Pengguna Google,sangat sangat membantu 👍🏻👍🏻👍🏻👍🏻👍🏻,5,1,1.15.1,2024-03-13 02:40:01
Pengguna Google,Mantap,5,1,1.18.1,2024-03-13 02:38:41
Pengguna Google,Ok.membantu,5,1,1.18.1,2024-03-13 02:37:54
Pengguna Google,Saya sangat senang sekali dengan aplikasi ini.sangat puas,5,1,1.17.1,2024-03-13 02:34:34
Pengguna Google,kasih bonus saldo gopay donk bagi yg suka transaksi di gopay,5,1,1.17.1,2024-03-13 02:31:05
Pengguna Google,sukses slalu,5,1,1.18.1,2024-03-13 02:29:39
Pengguna Google,Aplikasi yang sangat bermanfaat bagi saya terutama,5,1,1.18.1,2024-03-13 02:28:41
Pengguna Google,Mau TF ke dana tapi ada sedikit masalah mulu. Udah berkali-kali engga bisa,1,4,1.18.1,2024-03-13 02:28:24
Pengguna Google,Ok deh cepat responya,5,1,1.17.1,2024-03-13 02:27:19
Pengguna Google,Ismàil Mael,2,0,,2024-03-13 02:20:42
Pengguna Google,"awal ok,stelah pembelian token langsung ke blok ,laporan gajelas anda ada tunggakan&penilaian td sesuai standar mksd nya apa coba,ditambah limit tapi status di blok,ini kan bersifat program,cek histori yg teliti donk untuk customer yg bayar tepat waktu atau tidak,mengecewakan otw UN instal ga guna",1,17,1.18.1,2024-03-13 02:18:56
Pengguna Google,Yuk di Gopay in aja..,5,1,1.18.1,2024-03-13 02:18:21
Pengguna Google,Mantap... No admin ke rek bank,5,1,1.17.1,2024-03-13 02:16:16
Pengguna Google,Transaksi banyak mau ajukan spaylater gagal terus sama sp pinjamnya gmn ni seharusnyadi permudah dong,1,0,1.18.1,2024-03-13 02:15:11
Pengguna Google,Banyakin gratis admin nya yaa,5,1,1.17.1,2024-03-13 02:14:01
Pengguna Google,sangat bagus,5,1,1.17.1,2024-03-13 02:10:45
Pengguna Google,sangat membantu,5,1,1.18.1,2024-03-13 02:08:42
Pengguna Google,Top markotop lah,5,1,1.18.1,2024-03-13 02:06:36
Pengguna Google,Luar biasa aplikasi gopay,5,1,,2024-03-13 02:05:17
Pengguna Google,mantap,5,1,1.18.1,2024-03-13 02:04:47
Pengguna Google,Matatull,5,1,1.14.0,2024-03-13 01:59:46
